Background,Precentral_L,Precentral_R,Frontal_Sup_L,Frontal_Sup_R,Frontal_Sup_Orb_L,Frontal_Sup_Orb_R,Frontal_Mid_L,Frontal_Mid_R,Frontal_Mid_Orb_L,Frontal_Mid_Orb_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_L,Frontal_Inf_Orb_R,Rolandic_Oper_L,Rolandic_Oper_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,Insula_L,Insula_R,Cingulum_Ant_L,Cingulum_Ant_R,Cingulum_Mid_L,Cingulum_Mid_R,Cingulum_Post_L,Cingulum_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Cuneus_R,Lingual_L,Lingual_R,Occipital_Sup_L,Occipital_Sup_R,Occipital_Mid_L,Occipital_Mid_R,Occipital_Inf_L,Occipital_Inf_R,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Sup_L,Parietal_Sup_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Thalamus_L,Thalamus_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R,Cerebelum_Crus1_L,Cerebelum_Crus1_R,Cerebelum_Crus2_L,Cerebelum_Crus2_R,Cerebelum_3_L,Cerebelum_3_R,Cerebelum_4_5_L,Cerebelum_4_5_R,Cerebelum_6_L,Cerebelum_6_R,Cerebelum_7b_L,Cerebelum_7b_R,Cerebelum_8_L,Cerebelum_8_R,Cerebelum_9_L,Cerebelum_9_R,Cerebelum_10_L,Cerebelum_10_R,Vermis_1_2,Vermis_3,Vermis_4_5,Vermis_6,Vermis_7,Vermis_8,Vermis_9
0.03939565,0.063058734,0.03379399,0.06934492,0.06328241,0.02492244,0.031071577,0.05173946,0.050854046,0.0203021,-0.03138834,0.070108674,0.047867212,0.0039792913,0.047204632,0.10112721,0.05711211,0.08200643,0.07994017,0.066577286,0.010295582,0.01623729,0.045654308,0.06223568,0.013587515,0.05529697,0.016282134,0.0043694843,-0.028014269,0.07815362,0.044938877,0.0895234,0.08337333,0.118024394,0.017134672,0.055828724,0.021221898,-0.013208131,0.06351389,0.014649337,0.0183084,-0.024168434,0.032333244,0.037069958,0.041904435,0.062279265,0.059685566,0.04751,0.036371607,0.049312048,-0.019065646,0.035485066,0.029888157,0.051108845,0.050188933,0.06266764,0.07290254,0.055611897,0.05519266,0.036492523,0.005575145,0.038466215,-0.043038428,0.11432256,-0.059184782,0.01788486,0.046189558,0.07165834,0.11112047,0.07659369,-0.021152072,0.043925654,-0.0025344782,0.072214894,-0.017358417,0.07647524,0.08279567,0.111414455,0.034894407,0.03745667,-0.00038576094,0.09636988,0.011687093,0.0515869,0.026256984,0.06647576,-0.018009016,0.031166514,0.02570728,0.039337944,0.049358536,0.010355817,0.039466146,0.01707374,0.043495033,0.012933289,0.06686278,0.14666735,0.01798623,0.042338017,0.03423754,0.037652522,0.050505377,0.044628385,0.005975156,0.084843256,0.0072294064,-0.07106344,0.027435841,0.022814997,0.043530438,0.07708493,0.10030616,0.12735012,-0.0183883,0.015299907
-0.67468274,0.42409796,0.06361314,1.2174587,1.3377327,0.35779166,0.416926,1.3334557,0.6336622,0.75537515,-0.6642503,1.0593336,-0.64189386,0.26108876,-0.024595246,0.8743794,-0.7355581,1.1725724,0.9670606,0.9914714,0.088151105,0.39165345,0.63266593,0.79229915,0.47539136,0.57390296,0.3923169,0.359989,-1.6755409,1.0574576,1.4486643,1.2809565,1.7060783,1.8206183,1.3066442,1.2238995,-0.1360469,-0.2284613,0.9536393,0.30977288,-0.342004,0.33277443,0.59866977,-0.43333605,0.052267734,0.29010692,0.8472984,-0.11710235,-0.121648185,0.05150914,0.3673562,-0.14730334,1.3543292,0.8502373,1.2908003,0.481366,-0.9699314,0.2049376,-0.20266724,0.48198134,0.14925246,0.6235998,-0.18365085,0.64236176,-0.7736855,-0.110502034,0.67378426,1.141547,0.52600604,0.4868361,1.8667336,0.21952349,-0.83014596,0.119287096,-0.90199846,0.76205873,0.48112085,0.46596348,0.5584718,0.43226683,-1.7672533,0.75533426,-0.7919545,1.5360029,0.043754093,0.9061055,1.1598392,1.6807454,1.8480396,0.9433184,1.3200244,1.3727819,0.67280287,0.6053981,0.27686837,-1.0902401,2.1893973,1.1348097,2.6096032,1.0433301,2.0779145,0.9144586,1.8666033,1.0304899,1.7489501,0.81545186,-0.7313031,0.73548144,-0.78508896,-0.42606235,2.2772992,1.872007,1.348159,2.0200055,0.7249411,-0.44471863
-0.48849285,0.33805743,0.17252834,0.7205851,1.3372372,0.06603105,0.37669212,0.29314533,0.47284985,0.07469258,-1.0264133,-0.32618248,-1.36543,-0.29780793,-0.16767626,0.60164976,-1.2732407,0.97213763,0.6219434,0.3098954,0.8299823,0.7773353,0.5310118,0.29604128,0.9131826,0.90002924,0.85552186,0.83174247,-1.2069806,0.5376418,0.8721516,0.5333158,1.025094,0.84849817,1.4671689,1.601353,0.5582173,0.13215262,1.1420993,0.39014572,-0.03625083,0.4737183,-0.020327803,-1.7677667,-0.15005253,-1.1187997,0.6028262,-1.1435272,-0.35543412,-0.89128476,0.34109232,-0.8321507,0.74439776,-0.0767798,0.54489344,-0.56001097,-0.6595499,0.41022313,-0.049587246,-0.36609247,0.15466072,-0.23344299,-0.76419854,-0.37735274,-0.9596286,0.30241373,1.0974461,1.1735095,0.72252977,0.45365122,1.5025133,-1.3080316,-0.3219099,-0.74825406,-1.3050632,-0.14878827,0.028105767,-0.66314024,0.41503122,0.32093474,-0.71226287,0.6488633,-0.45731208,1.0151006,-0.24237482,0.2888948,0.56797093,1.3594387,0.6052727,0.46070948,0.67150533,0.7946233,0.10206455,0.49305624,0.10483914,-0.21287723,1.2278451,0.47750556,0.90129024,0.12336298,0.462396,0.56383777,0.42942953,0.28475696,1.3842857,0.47245637,-0.4577134,0.61549985,-1.7618616,0.26241666,1.0950661,0.679473,0.53969187,0.9611306,0.49292353,1.1227278
0.03332678,0.177135,0.35700262,-0.3180178,0.57109493,-0.5623771,0.20252997,-1.2337042,0.19621113,-1.1450297,-0.096232474,-1.7061001,-0.5908659,-0.42339617,0.20599167,-0.27842012,-0.9576243,-0.06968144,-0.1829484,-0.7142277,1.2260365,0.5197572,-0.08733533,-0.4959345,0.695528,0.25574958,0.62463003,0.5575291,0.11255991,-0.7880659,-0.71308386,-0.7246344,-0.49385223,-0.98332435,0.12959732,0.6356906,0.602476,0.30911914,0.29035243,0.273233,0.65998095,0.78476495,-0.976473,-2.055532,-0.26951948,-2.022721,-0.1697132,-1.4116522,-0.45929584,-1.3066679,-0.012545188,-0.6134664,-0.32992554,-0.89509016,-0.75985193,-1.1711705,-0.06906944,0.43111897,0.15570383,-1.0250999,-0.13228111,-1.1937629,-1.1721623,-1.3358865,-0.69258165,0.37921816,0.7233209,0.10616663,0.42305997,0.058269266,0.46897423,-1.1382123,0.49508423,-0.8106027,-0.91231036,-1.0465428,-0.8157032,-1.3713202,-0.027208177,0.068913996,0.7839382,-0.13616581,-0.09202967,-0.3772466,-0.81436133,-0.7168332,-1.312313,-0.32167438,-1.5475903,-0.34521297,-1.2198278,-0.72195333,-0.88536555,0.023764739,-0.038701702,1.14988,-0.9911866,-0.67664266,-2.0259264,-1.0717791,-2.1557364,-0.59321916,-1.7238346,-1.170677,-0.25398275,-0.26851705,-0.016320104,-0.19230874,-1.4333074,0.50207585,-1.5503299,-1.9382684,-1.2201871,-1.2742946,0.025478154,1.9875411
0.2698741,0.5180457,0.34399197,-0.114180654,-0.015672797,-0.6847752,0.28619522,-0.5988147,0.42206204,-1.0983075,1.2068946,-0.45502746,1.4825895,0.67558986,0.8670577,-0.4428952,0.04007754,-0.49421388,0.0630807,-0.1171955,0.32671806,-0.18245755,-0.78315765,-0.4818198,-0.36875114,-1.1611707,-0.17799209,-0.36221853,0.3787346,-0.68865776,-1.3419417,-0.73837984,-0.6339851,-0.8222634,-1.7986134,-1.3227732,-0.13831466,0.37678164,-1.1051196,0.46952134,1.2543907,1.4879885,-0.47888643,0.16910854,0.16173904,-0.20602013,-0.26895013,0.4047895,0.27352995,0.26286507,0.07929034,1.2657291,3.0841427e-05,0.085097075,-0.501776,0.43110818,-0.3814897,0.36429435,0.07969038,0.17880961,-0.34770972,-0.4460186,-0.67371035,-0.4276049,-0.25259143,-0.2325422,-0.46832728,-1.13296,-0.076771885,-0.064936005,0.10368941,1.740617,0.30746275,0.8025768,0.19547999,-0.34555867,-0.92711675,0.2425087,-0.33076704,0.12826295,-0.117382325,-0.6530826,-0.47456226,-0.42300698,-0.96510655,-0.48277816,-2.023152,-1.2575845,-1.1985884,0.09274,-1.8951749,-0.8792859,-0.952923,0.013534701,0.213837,1.3049994,-1.1246027,-0.5836407,-1.2614263,-0.15232919,-1.4665759,-0.89187324,-1.1568273,-1.075251,-0.99661326,0.09054905,-0.21321306,-0.81674063,0.15363027,-0.4642091,-1.9315633,-2.040659,-1.2426838,-1.3760973,0.018201893,0.3718173
0.565676,1.1237864,0.09762392,0.9202932,-0.2640156,0.041185446,0.63628286,1.3301923,0.69461125,0.1804103,0.51957893,1.6665019,2.2475593,1.6467973,0.8234853,0.36524826,0.64288217,0.15920366,1.0867518,1.3747511,-0.6059094,-0.12536769,-1.227381,-0.30382478,-1.2288369,-1.6697906,-0.19587405,-0.43124127,0.12351945,1.3541709,-0.6334232,-0.11972259,0.3168538,0.8482453,-2.4491386,-2.44477,0.4173159,1.3671352,-1.501939,1.3346955,1.5472747,1.8442703,1.442864,2.877355,0.9308197,2.4836166,0.48389542,2.7160532,1.8166629,2.425558,1.1027352,3.1295552,0.8764064,1.4016824,0.8179199,2.6290054,-0.64864796,0.71952504,0.28163952,2.3065543,0.083224356,1.323629,0.19531156,1.2933468,0.2631229,-0.21076216,-1.0815749,-1.2230135,-0.060391925,0.43309695,-0.4196608,2.7357874,-0.2872242,1.8780122,1.1371772,0.42790318,0.016006796,2.5024004,-0.494924,0.4571509,-1.2099218,-0.17883645,-0.18774013,0.7773699,-0.1694292,0.7139331,-0.40916002,-0.66771877,1.3060092,1.3756518,-0.58786863,0.3460641,-0.23811223,0.627902,0.57251,1.118045,0.3683539,0.32893562,1.7247052,1.8409369,1.3666623,0.25359115,0.66951334,0.47325745,-0.27973038,1.4604664,-0.073868126,-0.6740932,0.8318931,-0.35383832,-0.11522934,0.59665775,0.5989002,0.2727192,-0.031081274,-0.6797352
0.9442205,1.209691,0.15729412,1.2774644,-0.13825555,1.036552,1.0234344,2.011622,0.6225518,1.0431623,-1.3494759,1.9041951,1.1286751,1.3619581,0.3870856,0.9301076,0.39667755,0.88815033,1.2632402,1.6196809,-0.055443183,0.61218184,-0.853338,-0.45397872,-0.87606007,-0.49419022,0.6505327,0.5305235,0.34329563,2.655476,0.5546214,0.2784843,1.1203802,1.8509166,-0.898328,-1.1571892,1.7283546,2.166755,-0.08420659,1.9386876,1.2164056,1.0134131,2.6408398,3.4019907,1.1516014,2.9414635,1.1636041,3.2553155,2.4445198,2.791544,1.9763232,3.1583536,0.9226023,1.5981457,1.5057318,2.99445,0.11422657,1.2654926,1.0307295,3.1362762,0.7498523,2.0661044,0.42452338,1.8389592,0.5029869,0.8607889,-0.09153304,0.12514332,0.4416324,1.0071181,-0.61515725,0.43409038,-0.37549138,1.0439101,1.0951719,-0.109373435,1.2515284,2.8195233,-0.38769752,0.9296138,0.12021761,0.7367594,1.4136237,1.420774,0.81565493,1.5061859,1.6018509,0.3909591,3.1606565,2.005145,0.80103666,1.0044143,0.416338,1.1195378,0.8450624,1.271544,1.0339699,0.72099364,2.2892296,2.099254,2.2202814,1.3474758,0.973462,1.2259318,0.79899955,1.9194806,0.5983567,0.049570337,0.2145456,1.4381176,1.3512374,2.05598,1.6636306,0.98681873,-0.1746131,0.26336917
0.82964253,0.5544394,0.6325801,0.7555768,0.1415849,1.2974371,0.94566005,0.9656319,0.33064047,0.7998485,-1.3603328,0.5242853,0.094156064,0.30463356,0.53636813,0.39010096,-0.25627887,0.71797246,0.33472276,0.5849059,0.7978912,0.5622774,0.36212692,-0.090518914,0.15188025,0.90002245,0.9376351,0.9175481,0.29640538,0.98997235,1.1973467,0.5539899,1.2058446,1.3790619,1.2924182,1.0871018,1.239947,0.80181724,1.3828886,1.0093327,0.32980275,-0.44922522,1.6292077,1.9008197,0.43837455,1.2079656,1.0128616,1.841823,0.97116715,1.2787242,1.1683943,1.3511705,0.42330536,1.1292553,1.0053023,1.331945,1.0246403,1.0018226,1.1780269,1.6293027,0.6385666,1.0768703,0.18404536,0.8127771,0.024631238,1.27657,1.0355631,1.1599152,0.56020653,0.9870892,0.36016923,-1.1549461,-0.098565266,-0.18917504,0.7933902,-0.39293718,1.7390207,1.3213165,-0.045864426,1.2243803,1.4439346,0.92617595,2.4290292,0.77637774,0.99579376,1.1177168,1.8266932,0.80828744,2.340943,1.2322365,0.80964786,0.4013901,0.6841762,0.6091653,1.0106984,0.85989636,0.74735856,0.37839475,0.23960672,0.3397614,0.6760673,0.98363537,0.3963269,0.5479213,1.0083295,0.5808453,-0.0050884965,0.43721136,-0.07396841,1.8137339,1.4035442,0.63828033,0.6264845,0.17201993,-0.010540587,0.39388397
0.336816,-0.20147115,0.70299613,0.2022278,-0.23473743,0.48990557,0.15918241,-0.20740917,-0.2212982,0.4414533,0.04895952,-0.6571625,-0.36997855,-0.6996914,0.6473617,-0.54594034,-0.83457065,-0.050171193,-0.26749325,-0.0042179474,0.14468032,-0.43243062,1.0974736,0.732275,0.55890113,1.0268937,0.3405358,0.17976205,-0.55628985,-1.4790239,0.9944765,0.59751475,0.48424673,0.24395028,1.981081,1.4322424,-0.12848924,-1.1680933,1.031948,-0.6613663,-0.083430596,-1.074998,-0.37934852,0.3015154,-0.411949,-0.26934925,0.29684097,0.024943251,-0.95116377,-0.17160834,-0.60209763,-0.8646242,-0.07961533,0.33380046,-0.11962059,-0.73639625,1.0876303,-0.07569739,0.026808217,-0.9410911,0.026240652,-0.32185143,0.29199547,-0.75238377,-0.53419054,0.2828228,0.47586596,0.37378383,-0.035823938,0.49867558,0.81538206,-0.4728541,0.500312,-0.6299338,1.1763636,0.7872717,1.0971631,-0.1510104,0.1499171,0.7446267,0.29098392,0.2851731,1.5501074,-0.21196923,0.7629091,-0.13961585,0.6404667,0.56752956,-0.49168724,-0.3534017,0.33727363,-0.29560474,0.4508963,-0.5261575,0.5890393,-0.1423888,0.51832604,-0.1355739,-1.1669636,-1.1820334,-0.4012437,-0.03734121,0.48528248,0.1721054,0.02557058,-0.698636,-1.5683123,0.19000576,0.46038038,-0.09137549,0.62025636,-0.7442136,-0.8042035,-0.73544556,-0.18757981,-0.5804488
-0.08198321,-0.45475468,-0.06432218,-0.08650974,-1.1689632,-0.34910756,-0.6311403,-0.18606003,-0.79927486,0.79954624,-0.037071884,-0.8461683,-1.1244721,-1.1283851,-0.2969576,-0.78113854,-0.6150372,-0.45594576,0.016871603,0.22692688,-0.8792364,-0.8352526,0.35326812,0.5913398,0.16645733,0.40452734,-0.23584695,-0.43783566,-0.7429481,-1.2775537,0.7403603,0.42196813,-0.34318724,-0.2033632,1.2955605,0.14702535,0.23051162,-0.7297444,0.10093652,-0.9690801,0.4703475,-0.55989933,-0.93223387,-0.21729651,-0.39094928,-0.20887835,-0.043620955,-0.6304264,-1.1130944,-0.40199682,-1.0197289,-1.7572225,-0.58305347,-0.6565589,-0.77281195,-1.4442865,0.646362,-0.75703377,-1.020219,-2.0024655,0.18693455,-0.4430818,0.7218467,-1.5661634,0.046559565,-0.50713336,-0.6618148,-0.741144,-0.5295757,0.043184057,-0.302742,0.25397152,1.27436,-0.56496793,1.154945,1.7117039,-0.055140417,-0.76259613,0.2396233,-0.3815252,-0.76291287,-0.2745711,0.22141089,-0.5122175,0.9072285,-1.1701995,-0.3042221,0.19085218,-2.1377194,-1.314173,0.6013292,-0.15190847,0.103752404,-0.58883595,-0.66373897,-0.6238751,-0.029902041,-0.36341384,-0.8173052,-0.9415856,0.18386662,-0.072491415,0.62265354,0.8694306,-1.0805527,-0.16520876,-1.0919892,0.35819975,1.0719123,-0.8435481,-0.30320716,-0.04999553,-0.76665807,-0.8006443,-0.8681491,0.19256522
