Background,Precentral_L,Precentral_R,Frontal_Sup_L,Frontal_Sup_R,Frontal_Sup_Orb_L,Frontal_Sup_Orb_R,Frontal_Mid_L,Frontal_Mid_R,Frontal_Mid_Orb_L,Frontal_Mid_Orb_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_L,Frontal_Inf_Orb_R,Rolandic_Oper_L,Rolandic_Oper_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,Insula_L,Insula_R,Cingulum_Ant_L,Cingulum_Ant_R,Cingulum_Mid_L,Cingulum_Mid_R,Cingulum_Post_L,Cingulum_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Cuneus_R,Lingual_L,Lingual_R,Occipital_Sup_L,Occipital_Sup_R,Occipital_Mid_L,Occipital_Mid_R,Occipital_Inf_L,Occipital_Inf_R,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Sup_L,Parietal_Sup_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Thalamus_L,Thalamus_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R,Cerebelum_Crus1_L,Cerebelum_Crus1_R,Cerebelum_Crus2_L,Cerebelum_Crus2_R,Cerebelum_3_L,Cerebelum_3_R,Cerebelum_4_5_L,Cerebelum_4_5_R,Cerebelum_6_L,Cerebelum_6_R,Cerebelum_7b_L,Cerebelum_7b_R,Cerebelum_8_L,Cerebelum_8_R,Cerebelum_9_L,Cerebelum_9_R,Cerebelum_10_L,Cerebelum_10_R,Vermis_1_2,Vermis_3,Vermis_4_5,Vermis_6,Vermis_7,Vermis_8,Vermis_9
0.05417991,0.05191183,-0.05161055,-0.03600526,-0.006363195,0.04807503,-0.07544635,-0.03987113,0.0119510405,0.069236055,0.038082965,0.025587684,-0.031432174,0.03831461,-0.0713687,0.022076199,0.0022338473,0.021771476,0.050208032,0.033051845,-0.046161894,-0.05230159,-0.015390063,-0.03984234,-0.08304048,-0.014801065,-0.020443501,-0.0075870045,-0.03590363,-0.008931358,0.017345633,0.0113269705,0.05222636,0.027346851,-0.038949773,-0.0045790575,-0.048213996,-0.023787629,-0.047786575,-0.028869955,0.0014149962,-0.005287008,0.005835385,-0.003981711,0.026727308,-0.020101601,-0.015082966,0.015102387,0.05179888,0.07532717,0.04705034,0.053218946,-0.055134144,0.042377666,-0.021546798,-0.028734352,0.061708648,0.055681217,0.047817513,0.08365686,-0.005734015,0.049125493,-0.009465731,0.036552295,-0.01408344,-0.0576351,-0.026176905,-0.04241109,0.065793864,0.04586474,0.024234317,0.009928194,0.014442717,0.024151446,-0.08408348,-0.04694184,-0.03637306,-0.0303126,-0.012345467,0.07042582,0.0011227812,0.039725166,-0.0971819,-0.041494723,0.03546638,-0.06925057,-0.010046677,-0.06346424,-0.0243704,-0.027637072,-0.017049663,-0.003195246,-0.04706664,-0.059951212,-0.027332524,-0.013773924,-0.019919459,-0.016896168,-0.029492425,-0.046307757,-0.038459633,-0.016714737,-0.011565467,0.013462982,-0.009040416,-0.04940078,0.058148924,-0.077451915,0.0019873637,-0.013008315,-0.052317273,-0.08732569,-0.04402669,-0.07221102,0.004075917,-0.059548616
0.348699,1.9308577,1.8031358,1.4060427,0.6438167,1.4675674,0.6002645,2.9493134,0.8912211,2.3880582,-0.12714711,2.2793963,1.5478742,2.3992214,1.39803,2.4077904,-0.32952562,0.78307456,0.99625564,3.0999985,0.6756916,0.06451511,0.65517694,2.7926207,1.1601728,0.8244783,0.6115422,0.3500816,0.9542808,1.621944,1.3428993,1.7773902,0.826823,2.506003,-0.824244,-0.1442722,1.1448576,-0.18576048,1.40239,-0.6202322,0.7900612,-1.3920016,2.9497147,2.6660137,1.0362365,2.6399202,2.9128928,2.2190883,0.5597631,1.351369,0.61716825,1.3989103,2.1616483,0.5294512,2.3430238,1.9169409,1.5612087,1.5154066,0.35002476,0.89944714,1.4556683,1.5250095,-0.33163223,2.739609,-0.9999127,1.5194749,0.70251346,0.4104827,-0.42492792,1.2148563,-1.4465301,3.7091744,-1.1074306,1.3571452,1.2034904,1.4167773,2.837782,1.7794669,0.8918842,0.9490516,-1.9888268,1.0511657,2.628193,2.5959396,-0.22277656,1.816193,-1.3816997,-0.14022908,-0.12789592,0.598297,0.4226109,0.8520708,1.1070735,0.96018904,-0.9824838,0.34624946,0.8741497,1.4209042,1.7533122,0.79300016,1.9012194,1.5880215,2.248185,2.31201,1.038805,-0.8373324,-0.14887191,1.7981125,-1.2959299,1.9072678,0.5984907,1.8753213,0.7834028,1.9455091,-0.010967992,1.0986223
0.41485614,2.165198,2.395764,1.8000921,1.4716282,1.3510467,1.5115333,3.2500443,1.5670979,2.0776992,0.47982058,2.253521,1.6560216,2.72344,0.6028941,2.8287137,0.7345535,1.1904768,1.291256,3.0737507,0.6110737,0.20489591,1.5856874,3.2164404,1.9248859,1.4797806,1.0047557,0.6953272,0.9737925,2.8490996,2.3683045,2.8299959,1.4904195,2.980217,-0.14852335,0.6332018,0.9854792,0.3263646,1.2326951,-0.0016928212,-0.69001377,-0.15077563,2.6799076,2.8221252,1.784694,2.6515515,3.1203094,2.4582608,1.1132165,1.002525,0.43081635,1.5878448,1.6353656,0.5096121,1.8861585,2.240363,1.046719,1.5626459,-0.035946786,0.5862378,1.0411717,1.8603877,0.22407277,2.8789744,-0.3873979,1.9108701,0.87843156,0.9341238,-0.5558691,1.549134,-0.639283,3.22152,-0.2472184,2.1729617,2.1108737,2.0911644,3.264179,2.4986956,0.7262756,1.0661591,-2.4820993,1.180375,1.6864736,2.7594705,-1.6166586,2.315131,-1.9830018,0.8891426,-0.57502013,0.74051046,1.293682,0.93140477,1.9503946,1.0909727,-0.15244512,1.2798369,0.99288046,1.4651142,1.9983157,1.4398752,1.6320937,0.7598938,1.5976263,1.7796417,1.5676134,-0.3756268,-0.22715765,1.979225,-1.65901,2.5005307,1.6588644,2.0490227,0.54984546,1.3943617,0.56756264,0.4921607
0.59485054,1.2110723,2.0560966,1.2990673,2.2492027,0.96341354,2.314444,1.4523078,2.0132916,1.1073598,1.1798445,0.7945349,0.8389484,1.7903868,-0.12490071,2.229404,2.103138,0.61030036,0.9107079,1.3752894,0.39263764,0.55607194,2.001208,2.0094373,1.922511,1.45548,1.3999207,1.1598758,0.23031817,2.6945405,2.2585015,2.3703754,1.3059776,2.019593,0.9188004,0.7955158,0.48064607,1.0040061,0.36394444,1.0813735,-2.0540972,1.8096524,1.1501514,1.5279421,1.7363583,1.0597228,1.8396752,1.7060587,1.4279135,-0.08624105,-0.0124006225,0.9401368,0.71394825,0.7648743,0.76848876,1.7482362,-0.23551644,0.7656326,-0.47966814,-0.20839295,-0.20742728,1.1076252,-0.05999792,1.2791606,0.41003942,1.1678135,0.46157205,0.6725334,-0.57897264,0.78291094,0.57942367,0.77933556,1.8890858,1.8495849,2.980619,1.4631673,2.3482752,2.3151748,1.418429,0.9670922,-2.0231104,1.0523572,0.04758673,1.6266836,-1.625601,1.7777956,-1.5828168,1.5532346,-0.6833004,1.020462,1.4033706,0.40180966,1.8237147,0.6185215,1.0656133,1.9816409,0.8584497,0.86415964,1.1447079,1.4739168,0.88628435,-0.2329917,0.22616422,0.101341724,1.1393317,0.29341027,0.070503056,1.0378107,-0.058699545,2.0094771,2.5918112,1.603796,0.26207784,0.004025291,1.1078774,-1.1024185
0.8305323,-0.0020507039,1.6449862,0.34372467,1.804381,1.2557845,2.0690227,-0.08975402,1.9595917,1.6198852,0.9603883,0.03893058,0.55804527,1.1177456,0.9649289,1.8221968,2.1917953,-0.84655106,0.2810788,0.3908408,0.46923316,0.6860474,1.4177567,1.0631161,1.2355458,0.5657076,1.5606539,1.2815603,-0.3758152,1.0160261,1.0321668,0.57862437,0.101318985,1.0434079,0.7038641,-0.715464,0.66571677,0.65652746,0.10513967,1.144938,-0.4795317,1.2228719,0.8470711,0.85867345,0.5153123,0.01975677,0.84329855,1.2610813,0.76108587,-0.71852636,-0.26201552,-0.03470333,1.4232174,0.8705293,1.1361693,1.4120253,-0.1873816,0.043432437,-0.56453073,-0.57787395,-0.6831532,0.059153274,-1.6216608,0.12769169,-0.37255642,0.14041515,-0.1783507,-0.62378037,-0.74894184,-0.28692892,-0.48212355,0.034334965,2.271697,0.43617377,2.8897307,0.28643546,1.7406698,1.6071429,3.036745,0.9358233,-1.2682306,0.61981034,0.93725246,0.9759468,0.7097343,0.75264615,-0.652987,0.35654724,-0.16113362,1.2083658,0.007406286,-0.23820005,0.47420913,-0.012933878,0.60494584,1.2187035,0.71912825,0.6169294,0.10614877,0.6769139,0.938912,0.32546392,0.40999857,0.10293835,-0.18407238,-0.2290886,0.015357914,0.4367005,1.7965808,1.4722902,2.2440732,1.5977478,0.5271356,-0.050869234,0.6926008,-1.8074836
0.45286465,-1.3329494,1.0269533,-0.8522635,-0.040905993,0.9045111,0.52922237,-0.62970126,1.2753096,1.7440554,0.026641488,-0.06042507,0.7976925,0.40064567,1.7194874,0.77840257,1.1302494,-2.01886,-0.43147308,-0.31746152,0.23517244,-0.07645519,0.47373593,0.37535578,0.2512933,-0.575947,0.8196168,0.49883506,-0.6609296,-0.95718724,-0.21251431,-1.1203853,-1.1895765,-0.0023871278,-0.26155886,-1.9693997,0.71286786,-0.43123394,0.04406644,0.14810601,2.165878,-1.071117,0.6756274,0.5332643,-1.0978718,-0.50721836,-0.27870685,0.3564069,-0.66333157,-1.034394,-0.56496346,-1.3579108,1.482385,-0.5657486,1.0967194,0.50561726,0.4560507,-0.7587519,-0.86689085,-0.7226765,-0.92359084,-0.6299087,-1.8423617,-0.52406156,-1.5321504,-0.5942186,-0.61144006,-1.6330638,-0.6613316,-0.74791324,-2.432216,0.20873848,-0.15786347,-1.0508167,0.50688875,-0.20565158,0.72643256,0.07255015,2.347726,0.18777569,0.26879162,-0.85721785,1.796255,0.37135315,2.2415473,-0.78414124,0.01297297,-1.2690943,0.3351464,0.22290474,-1.2566563,-0.725633,-0.999336,-0.55330914,-0.7605318,-0.5600393,-0.02099859,0.17334269,-0.8569098,-0.46631724,0.20155089,0.47074637,0.5423244,0.90646505,-1.3923982,-1.0038178,-0.9030685,0.183552,1.2717925,0.70583683,0.45270118,0.91404444,0.18117,0.18775463,-0.3265508,-0.94348043
-0.66995543,-2.4548666,-0.44050276,-1.8748274,-1.3049467,-0.60043865,-1.1689665,-1.2575809,0.4115281,-0.3088298,-0.703715,-1.0265371,0.2296616,-1.1470824,0.92077816,-1.3189672,0.02521561,-2.1739147,-1.545722,-1.6322359,-0.53622866,-1.2868079,-0.5981743,-0.96825635,-0.682435,-1.3404268,-0.55933064,-0.7045601,-0.74689704,-2.229218,-1.1437069,-1.7525291,-1.9705842,-1.4925019,-0.6550617,-1.418162,-0.044600114,-0.7469892,-0.3623584,-0.934819,2.3176348,-1.987286,-0.5545178,-0.7934007,-1.8655666,-1.3833526,-1.6141192,-1.5565987,-1.4596149,-1.1761069,-0.9597873,-2.5878198,-0.42551658,-2.4639957,-0.59529847,-1.3174107,-0.35201338,-1.7997618,-1.4076759,-1.067771,-1.5701957,-0.95990133,0.13315651,-1.7505676,-1.1088512,-1.1054138,-0.8454455,-1.4736058,-0.39698717,-1.1292937,-2.1008139,-0.8471361,-2.168315,-1.7485428,-2.1635432,-0.11198025,-0.98948723,-1.7970062,-0.5222609,-1.2646115,2.0934691,-2.3086822,-0.02535054,-0.91726017,1.5555048,-2.1887734,0.20285389,-1.5646273,0.5256815,-1.3371313,-0.95573354,-0.9570182,-1.3369386,-0.4923658,-0.90499806,-1.470592,-0.99222493,-0.820352,-1.3592573,-1.2436459,-1.3534955,-0.4327124,-0.62047905,0.032154556,-1.3518388,-0.4969024,-1.1994135,-0.3041148,-0.29031563,-0.8194238,-1.2368437,-0.49438232,-0.84286785,-0.4333897,-0.8294362,0.6985612
-1.6842083,-2.5199146,-2.0578613,-2.261763,-0.9302489,-1.6181269,-1.7089158,-2.1159625,-0.15585953,-2.2812529,-0.75343144,-2.3518152,-1.0717673,-2.4821906,0.18536279,-2.64874,-0.15846147,-1.541081,-2.6710818,-2.2932003,-1.0529903,-1.6579587,-1.9693149,-2.205965,-1.180891,-1.6056323,-1.4792342,-1.4273008,-0.019173013,-2.3237782,-1.9071661,-1.5284141,-2.2663841,-2.2362378,-0.7377407,-0.6422598,-0.7153021,-0.3779452,-0.40912476,-1.4129442,0.06183404,-1.3444682,-1.5166835,-2.413783,-1.6680509,-1.7994663,-1.9004427,-2.6955101,-1.148701,-0.76899683,-1.0480356,-2.679698,-1.7204844,-2.3647869,-1.4809607,-2.3350523,-1.9864599,-2.219356,-1.3753699,-1.357341,-1.591043,-1.2969313,1.3681518,-2.5598164,-0.023322506,-1.4883615,-1.1927415,-0.94477683,-0.84519917,-2.103246,0.20434712,-2.2869852,-0.90832186,-1.330972,-1.6830478,0.020393215,-1.4363788,-2.1875134,-1.4632088,-1.8877549,2.2282555,-2.0254881,-1.898539,-2.0612943,0.7416504,-2.360599,0.30550888,-1.2995353,0.47262743,-1.8006946,-0.41296402,-1.0043339,-0.94938797,-0.060814474,0.37064162,-0.57901955,-0.7788041,-0.9527461,-1.08578,-1.235494,-1.5048358,-0.68325496,-1.3169757,-1.7635503,-0.39082107,0.4896649,-0.008114839,-0.42628372,-0.10230924,-1.4275078,-1.0484483,-0.6239733,-0.8392569,-0.76096535,-0.59612346,1.2643005
-1.3379933,-1.0032701,-1.6223171,-1.5816565,-0.209889,-1.070929,-0.6472234,-1.4805061,-0.08307187,-1.4517783,-0.21036819,-1.7056104,-0.8673322,-1.6662477,0.4057038,-1.6357214,0.5431867,-0.27346942,-2.0258412,-0.86811346,-0.40813804,-0.7162253,-2.2205234,-1.3908404,-0.6406951,-1.1686,-1.3028154,-1.345574,1.3032258,-0.71612257,-1.5047737,-0.6782123,-1.60487,-1.0231297,-0.9688911,-1.0025015,-0.4695004,-0.5201456,0.37978217,-0.75775766,-1.5656257,-0.7398019,-0.8449881,-1.8231032,-0.89817446,-0.31845936,-0.6729386,-1.2395194,-0.2174019,0.35624442,-0.30660608,-1.0371757,-0.64420915,-0.3934546,0.16927454,-0.93472457,-1.771911,-0.8462512,-0.46948886,-0.7705711,-0.61458296,-1.1862689,-0.13276345,-1.0612884,-0.33813095,-1.1777985,-1.181608,-0.6312447,-1.3390806,-2.231796,1.6005816,-1.8271866,1.4044429,0.2044374,0.87614894,0.4807436,-0.0027223474,-0.68558156,-0.16474098,-0.7525033,0.09734813,-0.31500852,-0.5762335,-1.5066525,0.4949473,-0.9958663,0.2604496,-1.0202981,-0.08852368,-0.9744506,-0.9933919,-0.7975971,-0.79663765,-0.23403458,1.4772727,1.1562709,0.7599855,0.8075136,-0.38596958,-0.29699802,-0.11494681,-0.4806864,-0.13467011,-1.6585406,0.08746119,0.32825208,0.69348526,0.07416516,0.80686027,0.61465806,0.77567,0.70427454,0.3416343,-0.095778525,-0.40950716,-0.57988656
0.63401675,1.1800961,1.0306926,0.0797594,0.014511959,0.047324453,1.1270522,0.77339333,0.6014359,0.7545038,0.48105812,0.74023587,1.5105338,0.74030435,0.928582,0.42088017,0.5388586,1.2172431,0.76736593,1.3203872,1.1196967,0.52471954,-0.22739623,1.0447514,0.6842381,-0.12022069,-0.3099914,-0.58715045,1.4716421,1.3766083,0.19776335,0.35448864,0.0032618083,0.6324026,-0.69171125,-1.2083766,0.062102094,-0.72448605,0.9043637,0.76397425,-1.0742265,-0.20833895,0.50932956,0.9710326,0.13883075,1.8993559,0.7724459,1.2501098,0.9795662,1.5261482,1.0425719,1.2659142,0.8728654,1.1696377,2.01975,1.2841233,0.5779075,1.6569726,0.9090918,0.866359,0.28169236,-0.010524135,-2.145518,1.4173715,-1.2811962,0.004726288,-0.047578365,-0.04793717,-0.042714506,-0.36916995,1.2871985,0.39765403,1.2778722,1.2848856,1.3128245,0.61900336,0.71642196,0.41763112,-0.48926133,0.8564687,-2.1073208,1.2216587,2.2124202,0.57920545,-0.3160134,0.91817254,-0.08862471,0.4152703,-0.7962662,0.09842207,-1.5230473,-0.20666376,-0.6846738,-0.83323795,1.1549137,1.9372517,1.6313287,2.4438581,0.083268285,0.66611636,0.7745978,-0.94834447,1.444126,0.074007526,-0.33748356,-0.6437349,-0.22795689,-0.21475472,0.31182283,2.8442562,1.6278455,1.024517,0.75971615,0.15917118,-0.78749365,-3.0196037
